175207,2017-07-16,2014-06-30,1,1
279846,2016-02-24,2015-10-08,1,4
299864,2017-08-10,2017-07-11,0,0
279077,2016-01-05,2015-09-23,0,5
226642,2015-07-30,2014-06-30,9,12
292298,2017-06-13,2016-10-20,1,2
265806,2017-01-11,2014-06-30,0,0
149583,2015-07-23,2014-06-30,1,3
285544,2016-05-26,2016-03-17,6,9
285208,2016-04-10,2016-03-03,1,4
266344,2015-07-31,2014-06-30,7,5
283560,2017-03-14,2016-01-12,4,7
199299,2016-04-05,2014-06-30,1,1
268925,2016-05-20,2014-08-02,8,7
53414,2017-01-04,2014-06-30,2,2
244577,2016-03-29,2014-06-30,3,2
249562,2016-09-16,2014-06-30,0,1
202528,2016-11-15,2014-06-30,0,2
229849,2017-02-05,2014-06-30,4,2
273413,2015-06-24,2014-12-20,5,5
197313,2017-05-16,2014-06-30,0,0
94878,2017-02-07,2014-06-30,0,0
291705,2017-07-16,2016-10-01,1,0
294615,2017-01-30,2017-01-04,1,8
294643,2017-01-05,2017-01-04,0,6
197167,2017-08-29,2014-06-30,30,1
281240,2016-01-16,2015-11-06,1,3
185079,2015-07-31,2014-06-30,4,6
284865,2017-05-31,2016-02-26,2,0
295630,2017-02-23,2017-02-16,0,9
238906,2017-06-06,2014-06-30,3,0
125432,2016-09-29,2014-06-30,6,11
220531,2017-05-22,2014-06-30,3,4
290819,2016-11-06,2016-09-02,2,1
219290,2016-02-21,2014-06-30,2,0
267537,2017-04-01,2014-06-30,1,0
158475,2017-06-09,2014-06-30,1,2
273956,2016-12-01,2015-01-22,0,2
235095,2016-01-08,2014-06-30,4,4
208748,2015-09-12,2014-06-30,0,0
274145,2016-02-13,2015-02-03,0,0
283533,2016-05-24,2016-01-12,6,3
238695,2017-09-07,2014-06-30,0,1
269505,2017-05-04,2014-08-29,8,2
55273,2016-10-29,2014-06-30,1,1
230353,2017-02-19,2014-06-30,0,2
186586,2017-03-17,2014-06-30,0,3
291333,2016-10-30,2016-09-22,1,7
299562,2017-06-30,2017-06-29,0,0
80446,2017-08-25,2014-06-30,2,1
255845,2016-06-16,2014-06-30,4,2
180383,2016-03-12,2014-06-30,0,1
254641,2015-10-04,2014-06-30,4,1
283691,2016-01-23,2016-01-14,0,8
288473,2016-07-07,2016-06-14,1,2
264241,2015-07-22,2014-06-30,7,13
292950,2016-11-28,2016-11-18,1,6
288581,2016-08-09,2016-06-17,1,11
152041,2016-11-18,2014-06-30,0,0
296686,2017-04-19,2017-03-25,1,4
268559,2017-02-07,2014-07-17,3,0
283391,2016-05-20,2016-01-08,4,4
291751,2016-10-27,2016-10-01,1,4
98458,2017-05-18,2014-06-30,0,1
293381,2017-07-16,2016-11-29,8,0
290329,2016-10-30,2016-08-16,2,7
285149,2016-04-02,2016-03-03,2,7
241140,2015-11-10,2014-06-30,5,11
290428,2016-10-13,2016-08-19,1,4
279405,2016-12-17,2015-10-01,3,4
281482,2016-06-24,2015-11-12,5,9
170618,2017-07-16,2014-06-30,2,1
274006,2016-04-02,2015-01-28,5,1
288705,2016-09-03,2016-06-23,0,3
234543,2017-03-18,2014-06-30,7,5
246944,2017-06-16,2014-06-30,1,0
256601,2017-05-31,2014-06-30,5,2
291628,2016-10-22,2016-09-29,1,5
287767,2017-07-29,2016-05-28,4,0
252810,2015-12-18,2014-06-30,4,2
241013,2015-12-16,2014-06-30,5,1
277629,2015-12-30,2015-06-19,2,6
201834,2016-05-20,2014-06-30,0,0
142420,2015-11-17,2014-06-30,0,4
180219,2015-05-22,2014-06-30,2,1
150246,2015-10-31,2014-06-30,1,0
230616,2015-11-17,2014-06-30,6,8
7518,2017-09-05,2014-06-30,0,0
286878,2017-03-18,2016-05-12,3,2
287155,2016-10-05,2016-05-20,2,6
165698,2017-09-07,2014-06-30,1,0
258230,2016-08-13,2014-06-30,6,2
48787,2015-12-04,2014-06-30,0,2
267374,2016-03-29,2014-06-30,1,2
58785,2016-10-29,2014-06-30,1,1
276594,2015-11-06,2015-05-20,3,3
289112,2017-08-25,2016-07-06,2,0
67307,2016-12-02,2014-06-30,0,0
289090,2017-08-26,2016-07-06,4,0
249456,2016-10-12,2014-06-30,3,2
212841,2015-10-22,2014-06-30,1,0
249269,2016-10-18,2014-06-30,2,4
222255,2016-10-29,2014-06-30,1,2
287423,2016-07-26,2016-05-25,0,9
283284,2016-03-16,2015-12-30,3,4
237199,2017-04-12,2014-06-30,4,3
277511,2016-03-29,2015-06-12,3,4
282534,2016-01-29,2015-12-05,0,4
268590,2016-06-27,2014-07-17,2,2
272434,2015-10-26,2014-11-28,5,4
239950,2016-05-20,2014-06-30,3,2
197284,2016-03-13,2014-06-30,3,5
281369,2017-09-04,2015-11-06,3,0
252288,2017-09-08,2014-06-30,1,0
235520,2015-09-11,2014-06-30,0,0
295001,2017-04-08,2017-01-21,2,5
256674,2016-01-23,2014-06-30,6,7
297134,2017-08-31,2017-04-11,5,0
287326,2017-02-12,2016-05-25,1,0
260294,2017-02-11,2014-06-30,3,3
256730,2016-06-21,2014-06-30,0,0
236969,2016-09-13,2014-06-30,0,0
257040,2015-09-12,2014-06-30,3,1
287345,2016-09-14,2016-05-25,0,2
